"site_id","stand","trt","year","subplot","pass","count","detect","obs"
"12239 _ 1 _ 2023",12239,"UU",2023,"4","1",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"4","2",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"4","3",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"5","1",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"5","2",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"5","3",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"6","1",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"6","2",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"6","3",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"7","1",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"7","2",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"7","3",0,0,"BZ"
"12239 _ 1 _ 2024",12239,"UU",2024,"1","1",1,1,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"1","2",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"1","3",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"2","1",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"2","2",1,1,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"2","3",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"3","1",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"3","2",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"3","3",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"4","1",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"4","2",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"4","3",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"5","1",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"5","2",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"5","3",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"6","1",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"6","2",0,0,"SLG"
"12239 _ 1 _ 2024",12239,"UU",2024,"6","3",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"7","1",0,0,"JW"
"12239 _ 1 _ 2024",12239,"UU",2024,"7","2",0,0,"RMM"
"12239 _ 1 _ 2024",12239,"UU",2024,"7","3",0,0,"SLG"
"12349 _ 1 _ 2023",12349,"BU",2023,"1","1",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"1","2",0,0,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"1","3",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"2","1",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"2","2",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"2","3",0,0,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"3","1",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"3","2",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"3","3",0,0,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"4","1",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"4","2",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"4","3",0,0,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"5","1",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"5","2",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"5","3",1,1,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"6","1",0,0,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"6","2",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"6","3",0,0,"JB"
"12349 _ 1 _ 2023",12349,"BU",2023,"7","1",1,1,"JW"
"12349 _ 1 _ 2023",12349,"BU",2023,"7","2",0,0,"BZ"
"12349 _ 1 _ 2023",12349,"BU",2023,"7","3",0,0,"JB"
"12349 _ 1 _ 2024",12349,"BU",2024,"1","1",0,0,"CH"
"12349 _ 1 _ 2024",12349,"BU",2024,"1","2",0,0,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"1","3",0,0,"RMM"
"12349 _ 1 _ 2024",12349,"BU",2024,"2","1",0,0,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"2","2",0,0,"RMM"
"12349 _ 1 _ 2024",12349,"BU",2024,"2","3",0,0,"SLG"
"12349 _ 1 _ 2024",12349,"BU",2024,"3","1",1,1,"CH"
"12349 _ 1 _ 2024",12349,"BU",2024,"3","2",1,1,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"3","3",2,1,"SLG"
"12349 _ 1 _ 2024",12349,"BU",2024,"4","1",0,0,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"4","2",0,0,"SLG"
"12349 _ 1 _ 2024",12349,"BU",2024,"4","3",1,1,"RMM"
"12349 _ 1 _ 2024",12349,"BU",2024,"5","1",1,1,"SLG"
"12349 _ 1 _ 2024",12349,"BU",2024,"5","2",0,0,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"5","3",0,0,"RMM"
"12349 _ 1 _ 2024",12349,"BU",2024,"6","1",0,0,"RMM"
"12349 _ 1 _ 2024",12349,"BU",2024,"6","2",1,1,"CH"
"12349 _ 1 _ 2024",12349,"BU",2024,"6","3",1,1,"SLG"
"12349 _ 1 _ 2024",12349,"BU",2024,"7","1",0,0,"JW"
"12349 _ 1 _ 2024",12349,"BU",2024,"7","2",1,1,"CH"
"12349 _ 1 _ 2024",12349,"BU",2024,"7","3",0,0,"RMM"
"12351 _ 1 _ 2023",12351,"BU",2023,"1","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"1","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"1","3",0,0,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"2","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"2","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"2","3",0,0,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"3","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"3","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"3","3",1,1,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"4","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"4","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"4","3",0,0,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"5","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"5","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"5","3",0,0,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"6","1",1,1,"BZ"
"12351 _ 1 _ 2023",12351,"BU",2023,"6","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"6","3",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"7","1",0,0,"JW"
"12351 _ 1 _ 2023",12351,"BU",2023,"7","2",0,0,"JB"
"12351 _ 1 _ 2023",12351,"BU",2023,"7","3",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"1","1",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"1","2",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"1","3",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"2","1",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"2","2",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"2","3",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"3","1",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"3","2",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"3","3",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"4","1",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"4","2",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"4","3",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"5","1",1,1,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"5","2",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"5","3",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"6","1",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"6","2",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"6","3",0,0,"JB"
"12362 _ 1 _ 2023",12362,"HB",2023,"7","1",0,0,"JW"
"12362 _ 1 _ 2023",12362,"HB",2023,"7","2",0,0,"BZ"
"12362 _ 1 _ 2023",12362,"HB",2023,"7","3",0,0,"JB"
"12362 _ 1 _ 2024",12362,"HB",2024,"1","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"1","2",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"1","3",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"2","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"2","2",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"2","3",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"3","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"3","2",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"3","3",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"4","1",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"4","2",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"4","3",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"5","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"5","2",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"5","3",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"6","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"6","2",0,0,"SLG"
"12362 _ 1 _ 2024",12362,"HB",2024,"6","3",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"7","1",0,0,"JW"
"12362 _ 1 _ 2024",12362,"HB",2024,"7","2",0,0,"RMM"
"12362 _ 1 _ 2024",12362,"HB",2024,"7","3",0,0,"SLG"
"12364 _ 1 _ 2023",12364,"HB",2023,"1","1",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"1","2",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"1","3",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"2","1",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"2","2",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"2","3",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"3","1",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"3","2",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"3","3",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"4","1",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"4","2",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"4","3",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"5","1",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"5","2",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"5","3",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"6","1",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"6","2",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"6","3",0,0,"BZ"
"12364 _ 1 _ 2023",12364,"HB",2023,"7","1",0,0,"JB"
"12364 _ 1 _ 2023",12364,"HB",2023,"7","2",0,0,"JW"
"12364 _ 1 _ 2023",12364,"HB",2023,"7","3",0,0,"BZ"
"12364 _ 1 _ 2024",12364,"HB",2024,"1","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"1","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"1","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"2","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"2","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"2","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"3","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"3","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"3","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"4","1",1,1,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"4","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"4","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"5","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"5","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"5","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"6","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"6","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"6","3",0,0,"SLG"
"12364 _ 1 _ 2024",12364,"HB",2024,"7","1",0,0,"JW"
"12364 _ 1 _ 2024",12364,"HB",2024,"7","2",0,0,"RMM"
"12364 _ 1 _ 2024",12364,"HB",2024,"7","3",0,0,"SLG"
"12392 _ 1 _ 2023",12392,"BU",2023,"1","1",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"1","2",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"1","3",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"2","1",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"2","2",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"2","3",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"3","1",1,1,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"3","2",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"3","3",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"4","1",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"4","2",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"4","3",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"5","1",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"5","2",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"5","3",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"6","1",1,1,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"6","2",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"6","3",0,0,"JB"
"12392 _ 1 _ 2023",12392,"BU",2023,"7","1",0,0,"JW"
"12392 _ 1 _ 2023",12392,"BU",2023,"7","2",0,0,"BZ"
"12392 _ 1 _ 2023",12392,"BU",2023,"7","3",0,0,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"1","1",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"1","2",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"1","3",0,0,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"2","1",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"2","2",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"2","3",1,1,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"3","1",0,0,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"3","2",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"3","3",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"4","1",1,1,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"4","2",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"4","3",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"5","1",0,0,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"5","2",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"5","3",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"6","1",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"6","2",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"6","3",0,0,"JB"
"12421 _ 1 _ 2023",12421,"BU",2023,"7","1",0,0,"JW"
"12421 _ 1 _ 2023",12421,"BU",2023,"7","2",0,0,"BZ"
"12421 _ 1 _ 2023",12421,"BU",2023,"7","3",0,0,"JB"
"12421 _ 1 _ 2024",12421,"BU",2024,"1","1",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"1","2",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"1","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"2","1",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"2","2",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"2","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"3","1",1,1,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"3","2",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"3","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"4","1",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"4","2",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"4","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"5","1",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"5","2",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"5","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"6","1",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"6","2",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"6","3",0,0,"SLG"
"12421 _ 1 _ 2024",12421,"BU",2024,"7","1",0,0,"JW"
"12421 _ 1 _ 2024",12421,"BU",2024,"7","2",0,0,"RMM"
"12421 _ 1 _ 2024",12421,"BU",2024,"7","3",0,0,"SLG"
"12441 _ 1 _ 2023",12441,"BU",2023,"1","1",0,0,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"1","2",0,0,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"1","3",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"2","1",0,0,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"2","2",0,0,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"2","3",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"3","1",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"3","2",0,0,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"3","3",0,0,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"4","1",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"4","2",0,0,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"4","3",1,1,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"5","1",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"5","2",1,1,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"5","3",0,0,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"6","1",1,1,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"6","2",1,1,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"6","3",0,0,"JW"
"12441 _ 1 _ 2023",12441,"BU",2023,"7","1",0,0,"BZ"
"12441 _ 1 _ 2023",12441,"BU",2023,"7","2",0,0,"JB"
"12441 _ 1 _ 2023",12441,"BU",2023,"7","3",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"1","1",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"1","2",0,0,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"1","3",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"2","1",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"2","2",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"2","3",0,0,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"3","1",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"3","2",0,0,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"3","3",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"4","1",1,1,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"4","2",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"4","3",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"5","1",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"5","2",0,0,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"5","3",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"6","1",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"6","2",0,0,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"6","3",0,0,"SLG"
"12441 _ 1 _ 2024",12441,"BU",2024,"7","1",0,0,"JW"
"12441 _ 1 _ 2024",12441,"BU",2024,"7","2",1,1,"RMM"
"12441 _ 1 _ 2024",12441,"BU",2024,"7","3",0,0,"SLG"
"12560 _ 1 _ 2023",12560,"BU",2023,"1","1",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"1","2",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"1","3",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"2","1",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"2","2",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"2","3",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"3","1",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"3","2",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"3","3",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"4","1",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"4","2",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"4","3",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"5","1",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"5","2",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"5","3",1,1,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"6","1",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"6","2",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"6","3",0,0,"JB"
"12560 _ 1 _ 2023",12560,"BU",2023,"7","1",0,0,"BZ"
"12560 _ 1 _ 2023",12560,"BU",2023,"7","2",0,0,"JW"
"12560 _ 1 _ 2023",12560,"BU",2023,"7","3",0,0,"JB"
"12560 _ 1 _ 2024",12560,"BU",2024,"1","1",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"1","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"1","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"2","1",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"2","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"2","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"3","1",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"3","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"3","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"4","1",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"4","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"4","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"5","1",1,1,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"5","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"5","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"6","1",1,1,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"6","2",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"6","3",0,0,"SLG"
"12560 _ 1 _ 2024",12560,"BU",2024,"7","1",0,0,"JW"
"12560 _ 1 _ 2024",12560,"BU",2024,"7","2",0,0,"RMM"
"12560 _ 1 _ 2024",12560,"BU",2024,"7","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"1","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"1","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"1","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"2","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"2","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"2","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"3","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"3","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"3","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"4","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"4","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"4","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"5","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"5","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"5","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"6","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"6","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"6","3",0,0,"SLG"
"12776 _ 1 _ 2024",12776,"BU",2024,"7","1",0,0,"JW"
"12776 _ 1 _ 2024",12776,"BU",2024,"7","2",0,0,"RMM"
"12776 _ 1 _ 2024",12776,"BU",2024,"7","3",0,0,"SLG"
"12804 _ 1 _ 2023",12804,"BU",2023,"1","1",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"1","2",0,0,"BZ"
"12804 _ 1 _ 2023",12804,"BU",2023,"1","3",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"2","1",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"2","2",0,0,"BZ"
